# image name,latitude [decimal degrees],longitude [decimal degrees],altitude [meter],omega [degrees],phi [degrees],kappa [degrees],accuracy horizontal [meter],accuracy vertical [meter]
21_06_15_Wingtra_Low_2_Flight_01_00164.JPG,27.6693735511580741,-97.1715864232248947,53.28883160,-5.52368624,1.80574866,-47.45018468,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00165.JPG,27.6694948627255926,-97.1715041458645459,53.02360486,-3.79121403,2.24175813,-47.37198899,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00166.JPG,27.6696221332990007,-97.1714180334334969,52.93097230,-3.13554472,2.74772736,-48.21657725,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00167.JPG,27.6697491399179789,-97.1713309806241909,52.73977408,-3.73857128,2.26215894,-48.36391250,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00168.JPG,27.6698713261191074,-97.1712473679171893,52.53103488,-2.14440715,2.61346126,-48.44639776,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00169.JPG,27.6699930743735578,-97.1711627561086289,52.41888527,-2.16352654,1.81368710,-48.15195123,0.02,0.04
21_06_15_Wingtra_Low_2_Flight_01_00170.JPG,27.6701144221267903,-97.1710776211024978,52.45618234,-1.48482314,1.86738490,-49.28327803,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00171.JPG,27.6702347212813073,-97.1709922747615877,52.75637323,-3.33756220,1.67961791,-48.43843147,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00172.JPG,27.6703601032808741,-97.1709028320227901,52.69226516,-3.40852766,2.14662506,-49.45656591,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00173.JPG,27.6704802756832500,-97.1708165958431067,52.54795660,-3.89253420,0.31159079,-48.99818278,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00174.JPG,27.6706069686220033,-97.1707272038880063,52.41889766,-3.40177981,0.84748485,-48.27891659,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00175.JPG,27.6707291026778996,-97.1706420414860048,52.26421578,-2.93636405,0.50779772,-48.34391162,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00176.JPG,27.6708517045973572,-97.1705571905795011,52.25009742,-2.70586607,0.37954766,-48.36936565,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00177.JPG,27.6709801484099565,-97.1704691503313995,52.44158808,-2.02836261,1.35396438,-48.34186799,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00178.JPG,27.6711023630292914,-97.1703847901711413,52.56967162,-2.62962822,1.43110310,-48.26385281,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00179.JPG,27.6712299172133278,-97.1702962325481820,52.56592971,-2.82033867,1.33705593,-48.16909110,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00180.JPG,27.6713519321000234,-97.1702112322916349,52.54568131,-2.24383315,1.85188161,-48.22206823,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00181.JPG,27.6714731677361314,-97.1701253020228819,52.46368611,-1.20382495,1.97279737,-49.09748592,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00182.JPG,27.6715927566681437,-97.1700380170455418,52.59508744,-2.08761220,1.61260961,-49.48889555,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00183.JPG,27.6717168296757912,-97.1699461279076502,52.57578593,-3.36337518,0.48521489,-49.87825851,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00184.JPG,27.6718360840455588,-97.1698585214148380,52.54141705,-4.16056206,-0.66363572,-49.22947751,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00185.JPG,27.6719571931934993,-97.1697730606668699,52.74631075,-3.43214463,0.17215853,-48.13810191,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00186.JPG,27.6720847397550358,-97.1696855120071490,52.99077273,-2.36277604,1.83847485,-47.69952435,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00187.JPG,27.6722061621075603,-97.1696016953856514,53.06060833,-2.45987699,2.14977818,-48.45577093,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00188.JPG,27.6723269928576592,-97.1695172382720216,52.89110464,-3.05225598,1.36490018,-47.83903865,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00189.JPG,27.6724536618126358,-97.1694286017881694,52.62741165,-3.33129208,0.23422688,-47.90524594,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00190.JPG,27.6725758968863467,-97.1693447477456544,52.51403046,-3.23283237,-0.46368484,-47.40042077,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00191.JPG,27.6726992651479087,-97.1692627155189399,52.65328264,-3.09056547,-0.10074371,-44.84635131,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00192.JPG,27.6728292941704375,-97.1691790290892072,52.86245175,-13.62151728,-10.67562156,-45.66075697,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00193.JPG,27.6729643020628586,-97.1691141354464065,53.26339795,-19.04088736,-28.75551863,-30.79216087,0.05,0.05
21_06_15_Wingtra_Low_2_Flight_01_00194.JPG,27.6731095905351339,-97.1690878562142046,53.68829483,-10.12050233,-23.52695731,-12.31235907,0.05,0.04
21_06_15_Wingtra_Low_2_Flight_01_00195.JPG,27.6732548031224148,-97.1690889012485002,53.47811505,-6.21939132,-9.85014610,-4.93193665,0.05,0.04
21_06_15_Wingtra_Low_2_Flight_01_00196.JPG,27.6729849370318206,-97.1688607986326218,53.20614896,3.23816242,4.79389090,162.21815780,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00197.JPG,27.6728589099282551,-97.1689512638629367,53.37591187,2.30508221,0.21819344,164.16768935,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00198.JPG,27.6727351344750829,-97.1690391603131047,53.31711261,1.53381588,-1.02653081,163.27083015,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00199.JPG,27.6726164493467017,-97.1691278608438864,53.42776782,2.89019308,1.26570102,162.95183570,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00200.JPG,27.6724972053645004,-97.1692160914636816,53.34622201,2.65754807,1.26905009,163.44626028,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00201.JPG,27.6723772061569697,-97.1693029221098925,53.31124304,1.93631863,-0.71845519,163.78857287,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00202.JPG,27.6722531825393716,-97.1693943351366727,53.29609888,2.50105128,0.40726706,163.80819670,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00203.JPG,27.6721335429224844,-97.1694830755592847,53.29688109,2.74086890,1.00895590,164.23753331,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00204.JPG,27.6720138509578035,-97.1695704190327660,53.33333177,2.87541170,0.10103304,165.45565160,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00205.JPG,27.6718900483372714,-97.1696613771239583,53.37285142,2.41975521,-0.33147451,163.29505539,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00206.JPG,27.6717714687040015,-97.1697507547218322,53.51425153,3.44489933,1.72613104,163.54348186,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00207.JPG,27.6716482492800893,-97.1698408354865819,53.42642056,3.94159904,1.92778733,166.05700588,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00208.JPG,27.6715283834227819,-97.1699253361747708,53.31103535,2.69162593,-0.42216259,165.25741193,0.02,0.04
21_06_15_Wingtra_Low_2_Flight_01_00209.JPG,27.6714046862183665,-97.1700139462900836,53.31945214,3.38544364,0.22815596,165.24850314,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00210.JPG,27.6712850540197941,-97.1700997182260835,53.27976123,3.50623649,0.64642339,165.21004995,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00211.JPG,27.6711599899517005,-97.1701877048210321,53.01732176,2.62941118,0.72062988,166.03818490,0.02,0.04
21_06_15_Wingtra_Low_2_Flight_01_00212.JPG,27.6710379703406595,-97.1702718531926450,53.10646033,2.30097646,0.16853247,165.73157495,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00213.JPG,27.6709161597849658,-97.1703568899706625,53.10038928,1.73782347,-0.29856498,164.89504529,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00214.JPG,27.6707906359085953,-97.1704465739327077,53.32097656,2.45792050,0.74702966,165.17647598,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00215.JPG,27.6706700104516727,-97.1705324250318938,53.38926430,3.18375773,0.42032051,165.48991757,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00216.JPG,27.6705486249272923,-97.1706171244911872,53.26319678,2.36658791,-0.43862140,165.74340207,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00217.JPG,27.6704228881303109,-97.1707064218284131,53.17471713,1.87691057,-0.86925695,164.14948936,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00218.JPG,27.6703020587432249,-97.1707948177055982,53.04814586,2.31214202,0.81123966,163.35697208,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00219.JPG,27.6701813410359456,-97.1708836024554330,52.97159813,2.09342076,1.33443299,163.16711935,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00220.JPG,27.6700607790858655,-97.1709713416650516,53.06899062,2.40985996,1.21983543,163.85269843,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00221.JPG,27.6699399670498956,-97.1710581818395838,52.99259436,2.04862672,0.39736715,163.61089652,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00222.JPG,27.6698187214534315,-97.1711452789383259,52.86764888,1.87942393,0.82047155,163.61900658,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00223.JPG,27.6696973995129980,-97.1712324789894097,52.87661429,1.93355520,1.06486344,163.93913093,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00224.JPG,27.6695708168596717,-97.1713215765257559,52.86854078,1.40027630,0.41250531,162.79035622,0.02,0.04
21_06_15_Wingtra_Low_2_Flight_01_00225.JPG,27.6694486099494306,-97.1714078922330771,53.06658803,1.48250927,1.11324650,161.83599760,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00226.JPG,27.6693264398571586,-97.1714937573379558,53.40950161,1.98447035,1.24337927,163.27280533,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00227.JPG,27.6692051829038768,-97.1715781602537731,53.77627793,2.69519101,1.21474594,163.76538405,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00228.JPG,27.6690807562418151,-97.1716640482878091,53.90481680,3.46523037,0.83250395,164.49654611,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00229.JPG,27.6689560475289937,-97.1717493260960765,53.82122368,3.00828775,-1.07263493,165.08115783,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00230.JPG,27.6688360947605254,-97.1718340324279666,53.70889399,3.11357216,-1.19507296,163.60143825,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00231.JPG,27.6687166678582059,-97.1719223110010120,53.19741712,3.33798142,1.48305784,165.01416171,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00232.JPG,27.6685919103565254,-97.1720163789694737,53.10765744,-7.38656665,-20.88294070,155.48780783,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00233.JPG,27.6684943932434066,-97.1721346294141739,53.32356427,-17.76812180,-20.44477779,131.40302673,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00234.JPG,27.6684291826618498,-97.1722877874614284,53.42891344,-4.62847861,-7.81122314,121.18521449,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00235.JPG,27.6683653204067106,-97.1719514767863473,53.74181151,2.90211902,5.74765976,-47.53002469,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00236.JPG,27.6684904114756911,-97.1718627399032897,54.27021336,-0.39090130,6.38389029,-49.67316146,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00237.JPG,27.6686088215753685,-97.1717715606658885,53.86007796,-5.00628390,1.60789643,-51.04392325,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00238.JPG,27.6687286779933679,-97.1716797155176266,53.58739616,-6.45265515,-0.73321264,-49.17592759,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00239.JPG,27.6688582723766601,-97.1715871011179786,53.45375775,-5.15195076,-0.13568343,-48.01972159,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00240.JPG,27.6689794100647255,-97.1715042969463525,53.46964592,-3.39236950,1.76398597,-47.44561102,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00241.JPG,27.6691003893131509,-97.1714216235399988,53.40732978,-2.52213540,2.70429317,-48.38969681,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00242.JPG,27.6692315707163345,-97.1713303060490432,53.13772614,-4.29814551,1.21279204,-48.02984133,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00243.JPG,27.6693527356587445,-97.1712468988821740,53.03476215,-2.51448117,1.37219663,-47.62942503,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00244.JPG,27.6694786510200288,-97.1711603079726132,53.48730579,-1.90919787,3.02260943,-45.77119317,0.02,0.04
21_06_15_Wingtra_Low_2_Flight_01_00245.JPG,27.6695967561473566,-97.1710766743305783,53.71131145,-2.23121875,3.64591824,-49.40297394,0.03,0.07
21_06_15_Wingtra_Low_2_Flight_01_00246.JPG,27.6697172415932400,-97.1709874204469344,53.90054113,-3.46486881,3.09370692,-50.46250487,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00247.JPG,27.6698418536445203,-97.1708935466835158,53.87015739,-5.15959868,1.95363941,-48.26286679,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00248.JPG,27.6699572996238885,-97.1708080077713987,53.67807493,-5.95527647,0.30963661,-47.79915353,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00249.JPG,27.6700807032262404,-97.1707203139599187,53.58245723,-4.12768744,1.75580274,-48.98133858,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00250.JPG,27.6702054713586776,-97.1706332321696920,53.44447337,-3.32652181,2.27703794,-49.15740934,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00251.JPG,27.6703245994024947,-97.1705491747081140,53.31003441,-3.00244012,2.08248853,-48.87762588,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00252.JPG,27.6704541208940000,-97.1704571576666609,53.30495343,-4.43988663,1.65171049,-48.86337665,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00253.JPG,27.6705740142609784,-97.1703735981546544,53.14795087,-4.17220284,1.19573711,-48.56816199,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00254.JPG,27.6707062658772465,-97.1702833553625140,53.07638496,-3.99955253,1.78900393,-47.47231966,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00255.JPG,27.6708224502026994,-97.1702045478904637,52.82138012,-3.09228060,2.01382840,-46.35403144,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00256.JPG,27.6709497196275258,-97.1701179707573743,52.82318370,-2.74176034,1.96085679,-46.82387108,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00257.JPG,27.6710710028835116,-97.1700353000977088,53.10916526,-2.93529520,2.25462203,-47.01940416,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00258.JPG,27.6711964079061801,-97.1699489781345278,53.32819387,-1.90584333,4.59128309,-50.09302790,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00259.JPG,27.6713190210504685,-97.1698602171598225,53.42293956,-3.38199133,3.38729354,-50.75514242,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00260.JPG,27.6714455089848741,-97.1697665020695922,53.41955699,-5.30653217,2.05419790,-50.51243121,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00261.JPG,27.6715675827892866,-97.1696773389792270,53.38521050,-5.96907122,1.58609678,-48.52593522,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00262.JPG,27.6716862910439296,-97.1695925665402171,53.14010662,-5.17407324,1.25265007,-49.02999842,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00263.JPG,27.6718067590076977,-97.1695078798094016,52.88776418,-3.02789770,2.39269232,-49.93724012,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00264.JPG,27.6719326363841205,-97.1694179071719049,52.62542494,-2.88617577,1.48666695,-49.76244944,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00265.JPG,27.6720531028594294,-97.1693312820513029,52.62973997,-3.56362797,0.19020713,-50.25727505,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00266.JPG,27.6721744282587245,-97.1692455928654226,52.68755538,-3.40401424,0.84419967,-49.74682950,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00267.JPG,27.6723016345405419,-97.1691565174013476,52.74164625,-2.39966061,1.41488529,-49.55026313,0.03,0.03
21_06_15_Wingtra_Low_2_Flight_01_00268.JPG,27.6724230229594639,-97.1690712050924077,52.80230617,-1.95195044,1.91763852,-50.98891723,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00269.JPG,27.6725432443490753,-97.1689851262937054,52.82814846,-3.20994322,0.88828041,-50.53613720,0.03,0.05
21_06_15_Wingtra_Low_2_Flight_01_00270.JPG,27.6726692774652889,-97.1688954382270396,52.80332516,-4.69360146,-0.25257252,-49.87079500,0.02,0.03
21_06_15_Wingtra_Low_2_Flight_01_00271.JPG,27.6727916263254237,-97.1688108440172869,52.69237117,-2.93370501,0.40276552,-49.32225651,0.03,0.04
21_06_15_Wingtra_Low_2_Flight_01_00272.JPG,27.6729148639914442,-97.1687270785850359,52.69543605,-1.92124419,0.92799983,-48.98263797,0.02,0.03
